City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,stephenville,32.2207,-98.2023,26.44,60,0,6.69,US,1667517151
365,marzuq,14.4,46.4667,19.27,70,0,1.11,YE,1667517151
366,upernavik,72.7868,-56.1549,-4.97,52,96,3.86,GL,1667516933
367,port augusta,-32.5,137.7667,17.63,47,0,2.78,AU,1667517152
368,vanimo,-2.6741,141.3028,27.43,85,86,0.98,PG,1667517152
369,disna,55.568,28.1971,6.9,95,100,1.21,BY,1667517153
370,cabra,37.4725,-4.4421,16.06,57,96,0.95,ES,1667517153
371,negombo,7.2083,79.8358,25.17,84,96,1.2,LK,1667517154
372,fairbanks,64.8378,-147.7164,-9.67,84,100,3.6,US,1667517000
373,te anau,-45.4167,167.7167,10.15,83,99,4.64,NZ,1667516997
374,buritis,-15.6178,-46.4233,17.65,93,100,3.14,BR,1667517154
375,shimanovsk,52.0,127.7,-10.46,88,13,2.61,RU,1667517155
376,hecun,36.5333,114.1111,6.98,89,99,0.46,CN,1667517155
377,kieta,-6.2167,155.6333,29.64,66,79,1.16,PG,1667517156
378,lodja,-3.4833,23.4333,20.23,95,89,0.62,CD,1667517157
379,ariquemes,-9.9133,-63.0408,22.74,47,5,1.13,BR,1667517157
380,ucluelet,48.9329,-125.5528,7.27,92,100,2.24,CA,1667517157
381,mecca,21.4267,39.8261,23.66,51,1,2.61,SA,1667517012
382,touros,-5.1989,-35.4608,25.83,79,30,5.93,BR,1667517158
383,davila,18.4726,120.5763,26.62,83,89,5.49,PH,1667517159
384,srednekolymsk,67.45,153.6833,-29.18,93,66,1.52,RU,1667517160
385,athabasca,54.7169,-113.2854,-4.83,76,64,4.55,CA,1667517160
386,voyvozh,62.892,54.9635,-5.43,98,95,1.65,RU,1667517161
387,ipixuna,-1.7625,-48.8043,24.32,92,94,1.5,BR,1667517162
388,maposeni,-10.5833,35.4,18.77,60,35,1.44,TZ,1667517162
389,havre-saint-pierre,50.2334,-63.5986,3.64,75,84,4.13,CA,1667517163
390,pundaguitan,6.3711,126.1689,28.15,77,100,4.47,PH,1667517163
391,guasdualito,7.2424,-70.7324,22.29,85,96,1.63,VE,1667517163
392,faanui,-16.4833,-151.75,24.94,82,97,8.81,PF,1667517164
393,teeli,51.0333,90.2333,-5.58,83,100,0.28,RU,1667517164
394,san rafael,-34.6177,-68.3301,23.89,14,50,7.52,AR,1667517165
395,beaverlodge,55.2166,-119.4361,0.97,45,100,4.31,CA,1667517165
396,sinnamary,5.3833,-52.95,25.83,88,56,3.12,GF,1667517166
397,zhanaozen,43.3,52.8,8.32,58,82,5.74,KZ,1667517166
398,saint-augustin,51.226,-58.6502,1.62,36,100,4.46,CA,1667517167
399,camacha,33.0833,-16.3333,19.68,88,40,3.6,PT,1667517167
400,chicama,-7.8447,-79.1469,16.3,72,46,3.06,PE,1667517168
401,trincomalee,8.5711,81.2335,25.05,89,99,4.09,LK,1667517168
402,gbadolite,4.2833,21.0167,21.51,94,100,0.33,CD,1667517169
403,ambad,19.6167,75.8,18.17,65,0,1.48,IN,1667517170
404,beian,63.6559,9.5683,11.12,66,0,5.14,NO,1667517170
405,harper,4.375,-7.7169,25.44,88,100,3.05,LR,1667517171
406,pilar,-9.5972,-35.9567,23.96,82,64,3.6,BR,1667517172
407,behshahr,36.6923,53.5526,14.32,69,56,0.81,IR,1667517172
408,melo,-32.3667,-54.1833,12.83,85,0,4.37,UY,1667517173
409,almaznyy,48.0448,40.045,2.85,84,47,0.29,RU,1667517173
410,denpasar,-8.65,115.2167,26.81,88,75,2.57,ID,1667517106
411,codrington,-38.2667,141.9667,13.22,77,95,1.66,AU,1667517174
412,bambanglipuro,-7.95,110.2833,25.64,89,97,3.04,ID,1667517174
413,nhulunbuy,-12.2333,136.7667,31.34,51,25,7.2,AU,1667517174
414,savannah bight,16.45,-85.85,27.38,78,99,5.86,HN,1667517175
415,erenhot,43.6475,111.9767,-3.09,35,0,3.97,CN,1667517175
416,shieli,44.1667,66.75,8.43,61,99,3.6,KZ,1667517177
417,swan hill,-35.3378,143.5544,14.03,65,0,2.95,AU,1667517177
418,da lat,11.9465,108.4419,14.6,99,78,0.94,VN,1667517178
419,todos santos,23.45,-110.2167,30.58,68,14,5.49,MX,1667517178
420,vila franca do campo,37.7167,-25.4333,21.22,97,69,3.58,PT,1667517179
421,luorong,24.4058,109.6086,21.08,42,100,5.78,CN,1667517179
422,grand-santi,4.25,-54.3833,23.09,98,94,1.66,GF,1667517180
423,rundu,-17.9333,19.7667,20.88,76,90,2.82,NA,1667517180
424,anadyr,64.75,177.4833,-18.74,93,100,3.94,RU,1667517181
425,hami,42.8,93.45,5.02,38,38,0.7,CN,1667516929
426,skjervoy,70.0311,20.9714,6.0,75,92,3.65,NO,1667517181
427,robe,-37.1833,139.75,12.19,74,100,1.0,AU,1667517182
428,joshimath,30.5667,79.5667,11.56,31,1,3.5,IN,1667517182
429,cestas,44.7435,-0.6791,12.81,89,75,3.6,FR,1667517183
430,bereda,43.2686,-7.5406,7.86,100,56,1.33,ES,1667517184
431,haines junction,60.7522,-137.5108,-3.26,93,100,1.45,CA,1667517184
432,bezhanitsy,56.9767,29.8907,3.44,91,91,1.68,RU,1667517185
433,huilong,31.8111,121.655,14.96,62,97,7.84,CN,1667517185
434,urla,38.3229,26.764,11.22,57,3,1.78,TR,1667517186
435,coruripe,-10.1256,-36.1756,25.36,82,60,5.99,BR,1667517186
436,mulege,26.8833,-111.9833,24.11,44,1,5.25,MX,1667517186
437,morrope,-6.5417,-80.0111,18.06,74,35,6.7,PE,1667517187
438,barstow,34.8986,-117.0228,15.55,17,10,5.91,US,1667517005
439,tautira,-17.7333,-149.15,24.12,82,94,8.74,PF,1667517188
440,rocha,-34.4833,-54.3333,10.87,88,0,2.41,UY,1667517188
441,krasnyy yar,46.5331,48.3456,1.96,79,14,3.55,RU,1667517189
442,maxixe,-23.8597,35.3472,21.72,86,94,2.16,MZ,1667517190
443,olafsvik,64.8945,-23.7142,4.73,88,54,5.55,IS,1667517190
444,picton,-34.1833,150.6,18.11,66,75,1.75,AU,1667517190
445,rajapalaiyam,9.45,77.5667,23.28,92,100,0.49,IN,1667517191
446,les cayes,18.2,-73.75,25.67,81,47,0.98,HT,1667517191
447,barsuki,54.2655,37.4875,-2.13,90,58,2.02,RU,1667517192
448,inhambane,-23.865,35.3833,22.19,84,95,2.42,MZ,1667517192
449,coquimbo,-29.9533,-71.3436,13.85,76,0,3.6,CL,1667517193
450,pacific grove,36.6177,-121.9166,17.46,61,0,4.63,US,1667517086
451,houston,29.7633,-95.3633,28.5,75,20,7.2,US,1667516461
452,akyab,20.15,92.9,24.14,84,0,3.85,MM,1667517194
453,saint-pierre,-21.3393,55.4781,24.76,68,0,3.09,RE,1667517195
454,high rock,26.6208,-78.2833,26.01,73,11,5.79,BS,1667517195
455,dedougou,12.4667,-3.4667,25.91,20,86,2.9,BF,1667517196
456,sungairaya,0.7,108.9,25.32,88,100,1.66,ID,1667517197
457,mackay,-21.15,149.2,26.49,54,4,7.39,AU,1667517197
458,port lincoln,-34.7333,135.8667,14.74,64,10,4.49,AU,1667517198
459,ilhabela,-23.7781,-45.3581,17.07,69,35,1.68,BR,1667517200
460,baykit,61.67,96.37,-13.53,98,99,0.63,RU,1667517201
461,harer,9.3094,42.1258,17.03,66,78,0.21,ET,1667517201
462,muta,46.6114,15.1661,13.46,96,100,2.21,SI,1667517202
463,tiarei,-17.5333,-149.3333,27.01,80,89,9.31,PF,1667517202
464,tlacotepec,20.0667,-97.8667,19.11,94,100,1.63,MX,1667517203
465,charleston,32.7766,-79.9309,20.62,77,0,3.09,US,1667516919
466,wajir,1.7471,40.0573,25.17,72,96,6.49,KE,1667517203
467,mackenzie,55.2999,-123.1698,-3.88,93,100,5.14,CA,1667517204
468,gravdal,68.1214,13.5031,6.94,93,75,1.03,NO,1667517204
469,kruisfontein,-34.0033,24.7314,18.27,90,48,4.51,ZA,1667517205
470,tuatapere,-46.1333,167.6833,11.67,72,90,6.29,NZ,1667517040
471,camalu,30.85,-116.0667,16.38,47,17,9.51,MX,1667517206
472,kananga,-5.8958,22.4178,19.04,92,71,0.36,CD,1667517207
473,hargeysa,9.56,44.065,20.29,72,18,0.49,SO,1667517207
474,toppenish,46.3774,-120.3087,7.0,52,100,2.58,US,1667517208
475,la ronge,55.1001,-105.2842,-6.01,91,100,2.76,CA,1667517209
476,general salgado,-20.6483,-50.3606,18.14,59,97,5.41,BR,1667517210
477,bandarbeyla,9.4942,50.8122,25.06,75,4,0.86,SO,1667517210
478,kihei,20.785,-156.4656,34.01,59,40,9.77,US,1667517115
479,caconda,-13.7333,15.0667,15.33,91,94,1.25,AO,1667517211
480,flinders,-34.5833,150.8552,20.03,72,37,2.68,AU,1667517211
481,singaraja,-8.112,115.0882,27.13,82,86,1.08,ID,1667517212
482,aviles,43.5547,-5.9248,13.76,59,20,4.63,ES,1667516918
483,oyama,36.3,139.8,16.44,60,100,2.26,JP,1667517212
484,kaeo,-35.1,173.7833,20.68,58,83,3.36,NZ,1667517213
485,chitral,35.8462,71.7858,14.36,66,100,0.79,PK,1667517139
486,rawah,34.4816,41.9093,16.9,34,0,2.31,IQ,1667517214
487,balkhash,46.844,74.9804,5.46,51,100,4.61,KZ,1667517214
488,vostochnyy,55.8167,37.8667,-1.04,94,87,1.87,RU,1667517215
489,kutum,14.2,24.6667,16.57,22,89,3.75,SD,1667517216
490,tommot,58.9564,126.2925,-6.4,95,100,2.48,RU,1667517216
491,belmonte,-15.8631,-38.8828,21.62,88,100,8.26,BR,1667517217
492,sorland,67.667,12.6934,8.92,81,100,4.83,NO,1667517218
493,khorixas,-20.3667,14.9667,16.65,35,8,1.42,NA,1667517218
494,mokhsogollokh,61.4681,128.9203,-9.76,97,100,1.05,RU,1667517219
495,luneville,48.6,6.5,10.94,90,100,5.54,FR,1667517219
496,balkanabat,39.5108,54.3671,13.53,74,29,4.1,TM,1667517220
497,mount isa,-20.7333,139.5,23.87,19,0,6.17,AU,1667517221
498,hanzhong,33.0728,107.0303,12.36,84,100,0.76,CN,1667517066
499,areosa,41.7178,-8.8571,12.59,77,83,4.32,PT,1667517221
500,maungaturoto,-36.1,174.3667,20.41,57,21,2.49,NZ,1667517222
501,bomet,-0.7813,35.3416,14.05,93,100,1.14,KE,1667517222
502,kalawit,8.0667,122.5167,26.78,87,85,2.4,PH,1667517222
503,hyeres,43.1167,6.1167,17.86,72,0,5.66,FR,1667517223
504,sandakan,5.8402,118.1179,25.63,86,100,1.68,MY,1667517223
505,dukat,62.55,155.55,-18.58,98,99,0.86,RU,1667517224
506,conde,-7.2597,-34.9075,25.7,83,20,5.14,BR,1667517224
507,victor harbor,-35.5667,138.6167,16.11,72,48,2.43,AU,1667517225
508,moree,-29.4667,149.85,18.55,44,0,5.05,AU,1667517225
509,tessaoua,13.7574,7.9874,26.25,19,77,5.86,NE,1667517226
510,gidam,18.9833,81.4,17.12,80,0,1.29,IN,1667517226
511,pouebo,-20.4,164.5667,28.59,61,2,3.41,NC,1667517227
512,bonavista,48.6499,-53.1147,3.01,58,85,11.46,CA,1667517227
513,the pas,53.8251,-101.2541,-3.99,80,100,9.77,CA,1667517228
514,cap malheureux,-19.9842,57.6142,23.04,75,31,1.34,MU,1667517228
515,kaseda,31.4167,130.3167,18.36,60,61,7.16,JP,1667517228
516,kikwit,-5.041,18.8162,20.56,89,62,0.3,CD,1667517229
517,kuching,1.55,110.3333,23.12,100,40,2.24,MY,1667517229
518,deputatskiy,69.3,139.9,-20.49,95,100,1.07,RU,1667517230
519,chapais,49.7834,-74.8492,10.9,69,100,6.04,CA,1667517230
520,saint-francois,46.4154,3.9054,9.69,81,0,3.09,FR,1667517231
521,ugoofaaru,5.6667,73.0,27.36,77,26,4.72,MV,1667517232
522,shrigonda,18.6167,74.6833,19.69,56,0,2.79,IN,1667517232
523,lodwar,3.1191,35.5973,28.66,46,99,5.01,KE,1667517232
524,sakakah,29.9697,40.2064,18.38,46,0,0.78,SA,1667516948
525,hauterive,46.0901,3.4459,11.42,90,64,2.75,FR,1667517233
526,henties bay,-22.116,14.2845,14.41,87,0,2.57,NA,1667517234
527,razlog,41.8863,23.4671,11.21,62,26,0.14,BG,1667517234
528,pedernales,18.0384,-71.744,27.1,76,73,1.2,DO,1667517235
529,vila do maio,15.1333,-23.2167,26.44,75,100,5.88,CV,1667517235
530,angoche,-16.2325,39.9086,25.08,84,71,2.14,MZ,1667517236
531,dombarovskiy,50.7587,59.5386,-2.65,96,90,4.17,RU,1667517236
532,panzhihua,26.5851,101.7128,13.08,85,1,0.77,CN,1667517237
533,giyon,8.5333,37.9833,12.02,68,6,3.74,ET,1667517238
534,nuuk,64.1835,-51.7216,-1.18,63,100,3.24,GL,1667517238
535,santarem,-2.4431,-54.7083,25.07,88,0,1.03,BR,1667517239
536,la reforma,25.0833,-108.05,26.58,55,1,5.19,MX,1667517240
537,chowchilla,37.123,-120.2602,15.82,47,0,4.63,US,1667517100
538,kuldiga,56.974,21.9572,-0.17,96,1,1.87,LV,1667517240
539,byron bay,-28.65,153.6167,21.08,56,3,5.32,AU,1667517140
540,korla,41.7597,86.1469,7.47,44,60,3.79,CN,1667517241
541,panguna,-6.3164,155.4848,27.52,61,82,0.59,PG,1667517242
542,portobelo,9.55,-79.65,26.17,87,100,3.01,PA,1667517242
543,kulhudhuffushi,6.6221,73.07,27.36,75,88,3.78,MV,1667517243
544,coron,11.9986,120.2043,25.95,91,48,2.89,PH,1667517243
545,shingu,33.7333,135.9833,17.21,74,99,1.99,JP,1667517244
546,vila velha,-20.3297,-40.2925,18.97,85,100,6.69,BR,1667516965
547,riviere-au-renard,48.9957,-64.3971,5.64,71,97,3.08,CA,1667517245
548,yar-sale,66.8333,70.8333,-15.36,93,5,1.65,RU,1667517246
549,bay roberts,47.5999,-53.2648,4.17,58,69,2.24,CA,1667517246
550,progreso,21.2833,-89.6667,26.17,87,100,3.86,MX,1667517247
551,huangnihe,43.5583,128.0239,-6.44,42,0,2.58,CN,1667517247
552,altay,47.8667,88.1167,2.8,43,92,3.3,CN,1667517248
553,puerto madero,14.7208,-92.4215,30.11,89,75,0.0,MX,1667517248
554,bassar,9.25,0.7833,24.17,49,68,1.43,TG,1667517250
555,santa cruz de la palma,28.6835,-17.7642,22.08,83,100,3.6,ES,1667517250
556,eldama ravine,0.0516,35.7308,13.71,92,100,0.57,KE,1667517251
557,hualmay,-11.0964,-77.6139,18.33,77,6,3.69,PE,1667517251
558,skelleftea,64.7507,20.9528,6.67,100,100,3.09,SE,1667517252
559,uray,60.1247,64.7758,-0.68,87,84,1.66,RU,1667517252
560,marabba,12.35,32.1833,27.17,20,58,6.12,SD,1667517253
561,sokoni,-6.4333,39.55,25.08,82,36,3.92,TZ,1667517254
562,tucuma,-0.1833,-50.05,25.35,86,84,3.09,BR,1667517255
